timestamp,PM2_5,PM10,Temperatura,Humedad,Presion,CO2,Latitud,Longitud
2024-07-30 20:00:00,18.71,44.26,17.1,75,1008.06,450,-8.1098,-79.0238
2024-07-30 21:00:00,15.0,28.54,22.0,84,1008.83,450,-8.1098,-79.0238
2024-07-30 22:00:00,23.78,39.03,21.7,69,999.05,461,-8.1098,-79.0238
2024-07-30 23:00:00,24.1,40.77,17.3,64,1014.11,450,-8.1098,-79.0238
2024-07-31 00:00:00,15.0,26.22,19.3,73,1000.04,498,-8.1098,-79.0238
2024-07-31 01:00:00,28.95,43.82,20.1,81,1007.59,537,-8.1098,-79.0238
2024-07-31 02:00:00,33.09,62.62,17.1,62,999.45,538,-8.1098,-79.0238
2024-07-31 03:00:00,33.6,51.08,19.0,69,1005.89,617,-8.1098,-79.0238
2024-07-31 04:00:00,32.62,79.57,18.1,72,1012.59,656,-8.1098,-79.0238
2024-07-31 05:00:00,38.98,93.21,21.2,71,1015.17,631,-8.1098,-79.0238
2024-07-31 06:00:00,36.94,65.63,17.2,76,1007.5,674,-8.1098,-79.0238
2024-07-31 07:00:00,37.5,91.23,18.4,70,1013.76,625,-8.1098,-79.0238
2024-07-31 08:00:00,26.77,52.57,20.4,69,1011.39,652,-8.1098,-79.0238
2024-07-31 09:00:00,26.07,46.83,22.4,79,1009.75,627,-8.1098,-79.0238
2024-07-31 10:00:00,27.68,47.75,18.1,72,1004.81,552,-8.1098,-79.0238
2024-07-31 11:00:00,35.69,87.65,19.4,68,999.84,555,-8.1098,-79.0238
2024-07-31 12:00:00,25.2,45.17,19.5,72,1008.14,509,-8.1098,-79.0238
2024-07-31 13:00:00,25.27,39.3,19.2,72,1004.65,481,-8.1098,-79.0238
2024-07-31 14:00:00,15.0,28.58,20.5,70,999.99,463,-8.1098,-79.0238
2024-07-31 15:00:00,22.76,50.9,20.3,72,1014.72,450,-8.1098,-79.0238
2024-07-31 16:00:00,17.04,29.16,18.5,68,1001.5,450,-8.1098,-79.0238
2024-07-31 17:00:00,15.0,27.96,19.9,71,1003.24,450,-8.1098,-79.0238
2024-07-31 18:00:00,16.35,30.29,18.0,71,1006.55,450,-8.1098,-79.0238
2024-07-31 19:00:00,15.27,26.95,18.4,66,1004.22,450,-8.1098,-79.0238
2024-07-31 20:00:00,17.75,33.95,19.5,70,1008.28,450,-8.1098,-79.0238
2024-07-31 21:00:00,20.81,42.63,21.0,72,1008.62,450,-8.1098,-79.0238
2024-07-31 22:00:00,18.09,45.13,21.9,66,1000.14,464,-8.1098,-79.0238
2024-07-31 23:00:00,24.17,54.06,21.4,80,1010.59,482,-8.1098,-79.0238
2024-08-01 00:00:00,29.5,45.56,16.6,73,1007.94,452,-8.1098,-79.0238
2024-08-01 01:00:00,32.21,58.62,20.4,80,1009.84,531,-8.1098,-79.0238
2024-08-01 02:00:00,30.66,59.12,17.8,64,1009.63,581,-8.1098,-79.0238
2024-08-01 03:00:00,38.2,71.26,20.8,73,1005.17,664,-8.1098,-79.0238
2024-08-01 04:00:00,30.29,56.24,23.0,71,1013.51,641,-8.1098,-79.0238
2024-08-01 05:00:00,33.32,54.98,21.6,70,1010.93,627,-8.1098,-79.0238
2024-08-01 06:00:00,27.33,52.82,21.2,57,1011.44,635,-8.1098,-79.0238
2024-08-01 07:00:00,29.62,73.85,21.8,83,1009.77,610,-8.1098,-79.0238
2024-08-01 08:00:00,30.23,72.63,21.0,70,1003.53,595,-8.1098,-79.0238
2024-08-01 09:00:00,26.08,60.47,18.8,72,1009.22,546,-8.1098,-79.0238
2024-08-01 10:00:00,28.98,68.8,17.4,72,1011.78,560,-8.1098,-79.0238
2024-08-01 11:00:00,27.38,62.5,19.0,66,1010.36,538,-8.1098,-79.0238
2024-08-01 12:00:00,33.14,55.36,18.8,74,1012.8,527,-8.1098,-79.0238
2024-08-01 13:00:00,17.68,42.25,19.3,80,1011.71,493,-8.1098,-79.0238
2024-08-01 14:00:00,21.91,47.12,18.9,71,1007.44,468,-8.1098,-79.0238
2024-08-01 15:00:00,17.17,30.11,19.9,70,1002.62,450,-8.1098,-79.0238
2024-08-01 16:00:00,20.15,45.64,21.0,82,995.66,450,-8.1098,-79.0238
2024-08-01 17:00:00,17.81,30.64,19.0,72,1006.87,450,-8.1098,-79.0238
2024-08-01 18:00:00,15.0,36.08,19.7,78,1012.77,450,-8.1098,-79.0238
2024-08-01 19:00:00,15.0,25.0,21.3,75,1006.99,450,-8.1098,-79.0238
2024-08-01 20:00:00,19.19,32.97,20.3,73,1003.23,450,-8.1098,-79.0238
2024-08-01 21:00:00,19.11,32.31,17.6,66,1008.07,450,-8.1098,-79.0238
2024-08-01 22:00:00,25.57,59.23,17.2,84,998.85,450,-8.1098,-79.0238
2024-08-01 23:00:00,27.64,66.39,20.2,78,1008.17,457,-8.1098,-79.0238
2024-08-02 00:00:00,22.06,37.33,20.8,75,1011.29,528,-8.1098,-79.0238
2024-08-02 01:00:00,33.08,71.33,20.4,65,1014.99,497,-8.1098,-79.0238
2024-08-02 02:00:00,28.54,47.5,18.4,73,1002.68,602,-8.1098,-79.0238
2024-08-02 03:00:00,34.6,52.04,20.3,67,1006.92,590,-8.1098,-79.0238
2024-08-02 04:00:00,28.75,45.14,19.9,77,1010.61,674,-8.1098,-79.0238
2024-08-02 05:00:00,36.42,57.44,18.2,74,1020.55,649,-8.1098,-79.0238
2024-08-02 06:00:00,36.84,63.44,18.7,70,1012.33,656,-8.1098,-79.0238
2024-08-02 07:00:00,41.94,72.55,22.5,74,1006.58,630,-8.1098,-79.0238
2024-08-02 08:00:00,27.62,54.73,19.4,62,1016.84,617,-8.1098,-79.0238
2024-08-02 09:00:00,25.68,46.85,17.7,81,1001.09,583,-8.1098,-79.0238
2024-08-02 10:00:00,39.57,94.55,20.5,72,1001.59,555,-8.1098,-79.0238
2024-08-02 11:00:00,27.07,53.32,16.6,70,1005.54,581,-8.1098,-79.0238
2024-08-02 12:00:00,30.83,61.59,20.7,75,1007.89,481,-8.1098,-79.0238
2024-08-02 13:00:00,20.54,34.37,25.0,70,1014.49,476,-8.1098,-79.0238
2024-08-02 14:00:00,15.0,25.0,18.9,74,1007.7,450,-8.1098,-79.0238
2024-08-02 15:00:00,19.66,38.97,21.1,71,1002.78,450,-8.1098,-79.0238
2024-08-02 16:00:00,17.72,36.36,19.4,72,1008.19,450,-8.1098,-79.0238
2024-08-02 17:00:00,15.0,26.59,19.1,82,1007.17,450,-8.1098,-79.0238
2024-08-02 18:00:00,15.0,29.92,21.8,66,1010.69,450,-8.1098,-79.0238
2024-08-02 19:00:00,18.14,27.29,18.2,75,1004.04,450,-8.1098,-79.0238
2024-08-02 20:00:00,17.03,30.66,21.1,67,1009.85,450,-8.1098,-79.0238
2024-08-02 21:00:00,24.2,40.68,19.9,81,1009.59,450,-8.1098,-79.0238
2024-08-02 22:00:00,27.5,67.57,20.8,64,999.35,450,-8.1098,-79.0238
2024-08-02 23:00:00,21.82,50.99,17.0,73,1000.61,450,-8.1098,-79.0238
2024-08-03 00:00:00,25.06,60.74,16.3,76,1007.45,490,-8.1098,-79.0238
2024-08-03 01:00:00,21.49,36.09,18.5,77,1010.55,508,-8.1098,-79.0238
2024-08-03 02:00:00,37.26,60.63,21.4,77,1008.63,512,-8.1098,-79.0238
2024-08-03 03:00:00,29.99,49.79,22.9,74,1006.37,658,-8.1098,-79.0238
2024-08-03 04:00:00,35.25,61.72,17.7,74,1010.02,559,-8.1098,-79.0238
2024-08-03 05:00:00,31.46,51.42,17.8,64,1010.73,624,-8.1098,-79.0238
2024-08-03 06:00:00,36.39,69.8,20.2,75,1009.88,667,-8.1098,-79.0238
2024-08-03 07:00:00,38.15,72.14,18.6,75,1002.97,662,-8.1098,-79.0238
2024-08-03 08:00:00,30.34,49.23,22.3,71,1009.89,648,-8.1098,-79.0238
2024-08-03 09:00:00,27.49,44.48,18.0,69,1005.85,590,-8.1098,-79.0238
2024-08-03 10:00:00,33.93,60.0,21.1,79,1011.84,559,-8.1098,-79.0238
2024-08-03 11:00:00,34.73,83.53,21.6,75,1002.74,530,-8.1098,-79.0238
2024-08-03 12:00:00,27.1,46.92,18.2,63,1006.48,504,-8.1098,-79.0238
2024-08-03 13:00:00,24.17,54.36,18.8,67,1004.19,473,-8.1098,-79.0238
2024-08-03 14:00:00,25.04,52.29,16.7,67,1015.61,460,-8.1098,-79.0238
2024-08-03 15:00:00,15.0,34.5,17.7,75,1005.34,450,-8.1098,-79.0238
2024-08-03 16:00:00,17.44,30.0,19.1,70,1005.92,450,-8.1098,-79.0238
2024-08-03 17:00:00,16.64,40.8,16.7,70,1015.52,450,-8.1098,-79.0238
2024-08-03 18:00:00,21.03,44.22,18.8,73,1005.57,450,-8.1098,-79.0238
2024-08-03 19:00:00,15.0,29.03,20.6,67,1016.54,450,-8.1098,-79.0238
2024-08-03 20:00:00,20.55,39.38,15.7,62,1010.09,450,-8.1098,-79.0238
2024-08-03 21:00:00,15.0,25.0,18.3,76,1006.46,450,-8.1098,-79.0238
2024-08-03 22:00:00,15.0,29.44,15.9,61,1010.04,450,-8.1098,-79.0238
2024-08-03 23:00:00,27.04,44.39,20.5,71,1012.77,450,-8.1098,-79.0238
2024-08-04 00:00:00,23.16,55.41,21.6,61,1005.42,506,-8.1098,-79.0238
2024-08-04 01:00:00,29.65,49.33,21.8,79,1013.55,537,-8.1098,-79.0238
2024-08-04 02:00:00,31.66,74.48,19.1,70,1013.57,552,-8.1098,-79.0238
2024-08-04 03:00:00,29.78,53.62,19.8,68,1003.36,569,-8.1098,-79.0238
2024-08-04 04:00:00,25.33,51.3,20.9,71,999.36,606,-8.1098,-79.0238
2024-08-04 05:00:00,39.37,94.61,17.7,78,1013.69,627,-8.1098,-79.0238
2024-08-04 06:00:00,32.92,70.37,20.5,75,1005.75,631,-8.1098,-79.0238
2024-08-04 07:00:00,26.02,51.34,17.0,74,1008.44,680,-8.1098,-79.0238
2024-08-04 08:00:00,33.91,62.85,18.5,67,1016.22,650,-8.1098,-79.0238
2024-08-04 09:00:00,36.61,81.12,19.1,75,1004.54,605,-8.1098,-79.0238
2024-08-04 10:00:00,26.59,62.78,21.7,68,1009.22,535,-8.1098,-79.0238
2024-08-04 11:00:00,27.01,44.73,17.2,71,1000.6,564,-8.1098,-79.0238
2024-08-04 12:00:00,26.66,50.5,21.6,65,1004.5,460,-8.1098,-79.0238
2024-08-04 13:00:00,15.0,25.0,18.8,83,1007.05,450,-8.1098,-79.0238
2024-08-04 14:00:00,15.0,32.45,15.7,68,1003.75,450,-8.1098,-79.0238
2024-08-04 15:00:00,18.74,28.15,19.4,65,1007.68,450,-8.1098,-79.0238
2024-08-04 16:00:00,23.28,45.69,23.3,72,1007.33,450,-8.1098,-79.0238
2024-08-04 17:00:00,24.24,43.15,15.1,73,1010.81,450,-8.1098,-79.0238
2024-08-04 18:00:00,15.0,30.78,19.7,66,1010.94,450,-8.1098,-79.0238
2024-08-04 19:00:00,17.2,29.61,19.4,68,1004.13,450,-8.1098,-79.0238
2024-08-04 20:00:00,17.75,30.18,19.7,66,1014.61,450,-8.1098,-79.0238
2024-08-04 21:00:00,17.43,36.42,20.5,72,1010.46,450,-8.1098,-79.0238
2024-08-04 22:00:00,29.45,63.56,25.4,69,1007.45,451,-8.1098,-79.0238
2024-08-04 23:00:00,18.89,30.82,18.4,72,1002.13,450,-8.1098,-79.0238
2024-08-05 00:00:00,16.19,29.1,19.8,73,1009.37,505,-8.1098,-79.0238
2024-08-05 01:00:00,31.3,69.85,22.9,77,994.83,510,-8.1098,-79.0238
2024-08-05 02:00:00,31.91,53.14,19.7,70,999.27,564,-8.1098,-79.0238
2024-08-05 03:00:00,46.47,115.18,17.9,72,1005.32,599,-8.1098,-79.0238
2024-08-05 04:00:00,34.57,67.44,17.8,79,1001.71,601,-8.1098,-79.0238
2024-08-05 05:00:00,33.0,75.52,18.4,69,1020.64,608,-8.1098,-79.0238
2024-08-05 06:00:00,33.09,52.32,14.4,76,1011.89,665,-8.1098,-79.0238
2024-08-05 07:00:00,25.01,53.92,18.0,65,1003.44,609,-8.1098,-79.0238
2024-08-05 08:00:00,32.21,58.24,21.8,69,1015.31,616,-8.1098,-79.0238
2024-08-05 09:00:00,41.66,99.96,25.1,72,1011.2,661,-8.1098,-79.0238
2024-08-05 10:00:00,30.87,73.0,19.9,69,1001.58,578,-8.1098,-79.0238
2024-08-05 11:00:00,24.36,49.17,19.9,66,1005.05,513,-8.1098,-79.0238
2024-08-05 12:00:00,20.7,48.8,17.1,73,1008.54,511,-8.1098,-79.0238
2024-08-05 13:00:00,24.16,54.43,15.3,70,1019.4,464,-8.1098,-79.0238
2024-08-05 14:00:00,15.0,32.45,19.1,70,1005.93,450,-8.1098,-79.0238
2024-08-05 15:00:00,22.04,52.07,16.0,77,1002.23,450,-8.1098,-79.0238
2024-08-05 16:00:00,15.0,28.26,20.0,71,1010.06,450,-8.1098,-79.0238
2024-08-05 17:00:00,15.93,25.66,21.6,78,1015.61,450,-8.1098,-79.0238
2024-08-05 18:00:00,15.92,28.28,18.0,66,1004.3,450,-8.1098,-79.0238
2024-08-05 19:00:00,17.17,28.24,21.5,66,1008.0,450,-8.1098,-79.0238
2024-08-05 20:00:00,20.81,44.81,19.9,66,1012.79,450,-8.1098,-79.0238
2024-08-05 21:00:00,21.28,32.53,20.7,75,1008.84,450,-8.1098,-79.0238
2024-08-05 22:00:00,25.43,51.27,21.0,72,1004.44,450,-8.1098,-79.0238
2024-08-05 23:00:00,24.27,46.66,17.9,72,1015.22,450,-8.1098,-79.0238
2024-08-06 00:00:00,33.78,53.04,20.0,82,1009.77,518,-8.1098,-79.0238
2024-08-06 01:00:00,25.15,54.31,21.7,71,1008.6,577,-8.1098,-79.0238
2024-08-06 02:00:00,26.72,54.07,19.2,73,1004.3,585,-8.1098,-79.0238
2024-08-06 03:00:00,37.61,76.9,18.3,70,1008.99,569,-8.1098,-79.0238
2024-08-06 04:00:00,30.21,51.37,19.5,71,1007.23,618,-8.1098,-79.0238
2024-08-06 05:00:00,24.42,46.78,21.3,74,1003.29,651,-8.1098,-79.0238
2024-08-06 06:00:00,33.9,51.29,19.1,66,1010.54,628,-8.1098,-79.0238
2024-08-06 07:00:00,26.29,55.48,15.5,71,1006.97,600,-8.1098,-79.0238
2024-08-06 08:00:00,26.79,54.44,17.5,72,999.03,582,-8.1098,-79.0238
2024-08-06 09:00:00,27.32,61.68,17.2,72,1007.11,643,-8.1098,-79.0238
2024-08-06 10:00:00,30.73,71.92,17.1,70,1001.02,562,-8.1098,-79.0238
2024-08-06 11:00:00,18.6,40.43,19.7,76,1003.95,513,-8.1098,-79.0238
2024-08-06 12:00:00,25.1,47.79,21.3,69,1011.23,514,-8.1098,-79.0238
2024-08-06 13:00:00,15.0,36.17,24.4,69,1007.01,455,-8.1098,-79.0238
2024-08-06 14:00:00,24.39,55.83,24.8,65,1010.26,450,-8.1098,-79.0238
2024-08-06 15:00:00,15.0,37.18,17.6,73,1001.59,450,-8.1098,-79.0238
2024-08-06 16:00:00,15.0,30.91,21.8,65,1004.51,450,-8.1098,-79.0238
2024-08-06 17:00:00,15.53,34.38,19.1,76,1009.4,450,-8.1098,-79.0238
2024-08-06 18:00:00,15.0,25.0,16.3,70,1010.44,450,-8.1098,-79.0238
2024-08-06 19:00:00,17.98,40.65,18.8,73,1010.68,450,-8.1098,-79.0238
2024-08-06 20:00:00,15.0,33.53,19.7,72,998.41,450,-8.1098,-79.0238
2024-08-06 21:00:00,15.22,35.11,21.0,71,1004.41,450,-8.1098,-79.0238
2024-08-06 22:00:00,17.24,37.86,15.6,72,1003.41,450,-8.1098,-79.0238
2024-08-06 23:00:00,23.93,58.21,23.5,81,998.04,510,-8.1098,-79.0238
2024-08-07 00:00:00,27.04,60.16,18.0,75,1012.54,484,-8.1098,-79.0238
2024-08-07 01:00:00,27.25,41.02,20.9,69,1015.06,590,-8.1098,-79.0238
2024-08-07 02:00:00,24.55,53.79,20.1,74,1006.66,605,-8.1098,-79.0238
2024-08-07 03:00:00,24.84,44.57,18.2,68,1004.76,668,-8.1098,-79.0238
2024-08-07 04:00:00,35.42,62.72,19.3,70,1009.47,618,-8.1098,-79.0238
2024-08-07 05:00:00,40.99,72.75,16.9,65,998.36,614,-8.1098,-79.0238
2024-08-07 06:00:00,36.11,65.8,21.9,65,1005.2,702,-8.1098,-79.0238
2024-08-07 07:00:00,24.63,59.98,18.8,73,1008.8,628,-8.1098,-79.0238
2024-08-07 08:00:00,33.36,80.0,17.9,75,1001.52,596,-8.1098,-79.0238
2024-08-07 09:00:00,27.55,63.94,13.8,72,1004.15,663,-8.1098,-79.0238
2024-08-07 10:00:00,26.21,47.62,18.1,60,1008.13,571,-8.1098,-79.0238
2024-08-07 11:00:00,24.2,45.16,15.5,73,1007.95,532,-8.1098,-79.0238
2024-08-07 12:00:00,15.0,30.52,22.8,80,1005.29,450,-8.1098,-79.0238
2024-08-07 13:00:00,28.02,52.36,16.8,75,1003.2,450,-8.1098,-79.0238
2024-08-07 14:00:00,16.96,26.24,19.0,71,1008.32,450,-8.1098,-79.0238
2024-08-07 15:00:00,25.15,41.35,21.9,64,999.71,450,-8.1098,-79.0238
2024-08-07 16:00:00,15.0,26.09,21.2,72,1003.02,450,-8.1098,-79.0238
2024-08-07 17:00:00,15.0,37.01,16.7,73,1005.57,450,-8.1098,-79.0238
2024-08-07 18:00:00,20.69,44.35,19.6,72,997.45,450,-8.1098,-79.0238
2024-08-07 19:00:00,15.0,37.47,18.8,67,1001.48,450,-8.1098,-79.0238
2024-08-07 20:00:00,15.0,25.0,18.1,71,1008.74,450,-8.1098,-79.0238
2024-08-07 21:00:00,20.18,49.15,19.4,71,1004.25,450,-8.1098,-79.0238
2024-08-07 22:00:00,18.89,31.86,20.0,76,1015.61,450,-8.1098,-79.0238
2024-08-07 23:00:00,16.38,30.6,18.5,72,1009.26,450,-8.1098,-79.0238
2024-08-08 00:00:00,22.3,44.14,15.4,75,1006.83,503,-8.1098,-79.0238
2024-08-08 01:00:00,15.0,32.18,18.2,77,1010.52,566,-8.1098,-79.0238
2024-08-08 02:00:00,24.86,51.51,20.1,70,1015.29,618,-8.1098,-79.0238
2024-08-08 03:00:00,29.67,49.91,16.7,66,1016.28,571,-8.1098,-79.0238
2024-08-08 04:00:00,33.05,51.97,21.0,75,1007.06,600,-8.1098,-79.0238
2024-08-08 05:00:00,35.67,86.91,16.2,71,1007.07,656,-8.1098,-79.0238
2024-08-08 06:00:00,33.01,51.23,17.8,68,1009.67,636,-8.1098,-79.0238
2024-08-08 07:00:00,36.58,75.54,17.2,79,1011.43,695,-8.1098,-79.0238
2024-08-08 08:00:00,29.49,68.89,18.2,65,1006.65,560,-8.1098,-79.0238
2024-08-08 09:00:00,24.86,61.3,16.7,67,1014.51,599,-8.1098,-79.0238
2024-08-08 10:00:00,32.29,57.87,18.9,73,1004.56,589,-8.1098,-79.0238
2024-08-08 11:00:00,21.07,41.24,14.4,71,1012.65,535,-8.1098,-79.0238
2024-08-08 12:00:00,23.43,35.36,18.7,64,1006.18,521,-8.1098,-79.0238
2024-08-08 13:00:00,15.0,25.77,18.0,71,1017.89,458,-8.1098,-79.0238
2024-08-08 14:00:00,15.0,25.0,16.5,70,1011.86,450,-8.1098,-79.0238
2024-08-08 15:00:00,25.53,52.62,19.9,73,1018.51,450,-8.1098,-79.0238
2024-08-08 16:00:00,15.0,35.1,16.5,71,1001.86,450,-8.1098,-79.0238
2024-08-08 17:00:00,16.83,38.61,18.1,71,1001.16,450,-8.1098,-79.0238
2024-08-08 18:00:00,15.0,32.06,18.5,68,1008.04,450,-8.1098,-79.0238
2024-08-08 19:00:00,15.0,25.0,18.4,79,1009.77,450,-8.1098,-79.0238
2024-08-08 20:00:00,15.0,28.71,20.7,68,1009.11,450,-8.1098,-79.0238
2024-08-08 21:00:00,15.0,34.51,20.3,62,1005.48,450,-8.1098,-79.0238
2024-08-08 22:00:00,23.78,36.83,18.6,71,1000.3,460,-8.1098,-79.0238
2024-08-08 23:00:00,22.93,37.46,15.9,65,1001.49,455,-8.1098,-79.0238
2024-08-09 00:00:00,26.14,63.25,22.2,73,1010.86,466,-8.1098,-79.0238
2024-08-09 01:00:00,30.22,63.41,19.1,72,999.41,574,-8.1098,-79.0238
2024-08-09 02:00:00,23.4,39.34,22.6,75,1005.55,621,-8.1098,-79.0238
2024-08-09 03:00:00,32.29,75.8,20.7,72,1013.43,590,-8.1098,-79.0238
2024-08-09 04:00:00,28.37,68.66,19.8,66,1013.06,617,-8.1098,-79.0238
2024-08-09 05:00:00,31.38,53.82,20.4,79,1008.99,629,-8.1098,-79.0238
2024-08-09 06:00:00,38.41,83.45,19.3,80,1004.31,606,-8.1098,-79.0238
2024-08-09 07:00:00,38.55,63.95,18.5,67,1013.41,631,-8.1098,-79.0238
2024-08-09 08:00:00,32.25,72.85,16.4,66,1010.67,618,-8.1098,-79.0238
2024-08-09 09:00:00,38.04,92.09,24.6,67,1003.06,560,-8.1098,-79.0238
2024-08-09 10:00:00,24.55,54.32,18.4,70,1008.27,593,-8.1098,-79.0238
2024-08-09 11:00:00,33.44,60.93,18.2,74,1010.08,531,-8.1098,-79.0238
2024-08-09 12:00:00,24.61,52.6,21.8,72,1010.64,495,-8.1098,-79.0238
2024-08-09 13:00:00,25.53,46.95,18.7,70,999.13,505,-8.1098,-79.0238
2024-08-09 14:00:00,17.6,27.07,19.5,70,1017.0,450,-8.1098,-79.0238
2024-08-09 15:00:00,15.0,37.43,23.4,74,1012.43,450,-8.1098,-79.0238
2024-08-09 16:00:00,15.0,25.81,19.1,70,1008.59,450,-8.1098,-79.0238
2024-08-09 17:00:00,15.0,30.92,18.3,86,1012.13,450,-8.1098,-79.0238
2024-08-09 18:00:00,15.0,25.0,17.1,73,1008.6,450,-8.1098,-79.0238
2024-08-09 19:00:00,15.05,25.0,16.8,68,1002.98,450,-8.1098,-79.0238
2024-08-09 20:00:00,21.31,52.41,17.6,70,1009.58,450,-8.1098,-79.0238
2024-08-09 21:00:00,17.06,39.95,16.4,62,1007.79,450,-8.1098,-79.0238
2024-08-09 22:00:00,21.05,39.39,18.2,68,1007.39,450,-8.1098,-79.0238
2024-08-09 23:00:00,16.72,34.24,16.4,68,1009.96,460,-8.1098,-79.0238
2024-08-10 00:00:00,15.77,30.55,19.3,70,1009.54,455,-8.1098,-79.0238
2024-08-10 01:00:00,32.47,70.95,20.5,69,1012.87,518,-8.1098,-79.0238
2024-08-10 02:00:00,27.95,69.84,17.9,68,1016.22,546,-8.1098,-79.0238
2024-08-10 03:00:00,31.09,51.3,19.2,72,1009.65,665,-8.1098,-79.0238
2024-08-10 04:00:00,23.87,35.98,14.5,68,1005.94,634,-8.1098,-79.0238
2024-08-10 05:00:00,23.76,45.03,18.5,62,1016.87,718,-8.1098,-79.0238
2024-08-10 06:00:00,35.33,86.52,19.3,74,1008.24,645,-8.1098,-79.0238
2024-08-10 07:00:00,33.88,75.71,21.7,81,1002.66,656,-8.1098,-79.0238
2024-08-10 08:00:00,27.96,52.24,24.1,63,1006.9,607,-8.1098,-79.0238
2024-08-10 09:00:00,31.0,75.77,19.2,71,1003.38,570,-8.1098,-79.0238
2024-08-10 10:00:00,27.38,47.69,17.7,73,1016.11,552,-8.1098,-79.0238
2024-08-10 11:00:00,17.81,28.97,20.4,67,1011.29,526,-8.1098,-79.0238
2024-08-10 12:00:00,25.58,50.67,22.0,72,1011.78,519,-8.1098,-79.0238
2024-08-10 13:00:00,21.6,43.73,21.3,75,1020.45,497,-8.1098,-79.0238
2024-08-10 14:00:00,15.0,34.17,15.7,77,1016.32,454,-8.1098,-79.0238
2024-08-10 15:00:00,17.64,33.4,20.6,71,1014.55,450,-8.1098,-79.0238
2024-08-10 16:00:00,15.0,37.3,18.7,63,1012.02,450,-8.1098,-79.0238
2024-08-10 17:00:00,18.93,36.41,18.8,72,1007.13,450,-8.1098,-79.0238
2024-08-10 18:00:00,15.37,36.09,18.6,76,1006.97,450,-8.1098,-79.0238
2024-08-10 19:00:00,15.0,25.0,19.9,85,1005.55,450,-8.1098,-79.0238
2024-08-10 20:00:00,15.0,35.24,19.3,72,1008.05,450,-8.1098,-79.0238
2024-08-10 21:00:00,15.0,25.0,17.8,71,1012.0,450,-8.1098,-79.0238
2024-08-10 22:00:00,15.0,34.3,18.0,70,1004.58,450,-8.1098,-79.0238
2024-08-10 23:00:00,15.74,27.38,17.5,77,1004.8,503,-8.1098,-79.0238
2024-08-11 00:00:00,17.99,33.02,19.1,69,1012.33,458,-8.1098,-79.0238
2024-08-11 01:00:00,20.11,45.58,21.4,79,1016.27,543,-8.1098,-79.0238
2024-08-11 02:00:00,29.23,48.98,18.9,75,1011.81,622,-8.1098,-79.0238
2024-08-11 03:00:00,31.32,61.39,18.4,60,1008.33,614,-8.1098,-79.0238
2024-08-11 04:00:00,36.26,87.3,19.3,69,1011.02,568,-8.1098,-79.0238
2024-08-11 05:00:00,24.9,60.5,16.2,70,1002.28,677,-8.1098,-79.0238
2024-08-11 06:00:00,33.37,75.96,16.4,72,1011.55,671,-8.1098,-79.0238
2024-08-11 07:00:00,26.43,52.13,21.5,67,1012.04,628,-8.1098,-79.0238
2024-08-11 08:00:00,31.64,71.54,19.3,60,1006.49,602,-8.1098,-79.0238
2024-08-11 09:00:00,32.84,52.46,20.6,71,1011.83,651,-8.1098,-79.0238
2024-08-11 10:00:00,33.3,66.86,18.8,76,1012.27,596,-8.1098,-79.0238
2024-08-11 11:00:00,20.74,45.94,19.6,72,1002.22,480,-8.1098,-79.0238
2024-08-11 12:00:00,26.85,53.84,12.3,72,1016.12,489,-8.1098,-79.0238
2024-08-11 13:00:00,20.14,34.15,17.3,75,1007.91,472,-8.1098,-79.0238
2024-08-11 14:00:00,17.52,30.21,19.8,73,1002.36,450,-8.1098,-79.0238
2024-08-11 15:00:00,15.0,33.03,22.0,65,1007.58,450,-8.1098,-79.0238
2024-08-11 16:00:00,15.0,36.42,19.0,72,1004.17,450,-8.1098,-79.0238
2024-08-11 17:00:00,15.0,35.32,18.0,74,1006.47,450,-8.1098,-79.0238
2024-08-11 18:00:00,16.26,31.04,18.7,67,1001.36,450,-8.1098,-79.0238
2024-08-11 19:00:00,18.69,41.08,21.9,79,1002.67,450,-8.1098,-79.0238
2024-08-11 20:00:00,15.0,33.5,18.3,74,1000.04,450,-8.1098,-79.0238
2024-08-11 21:00:00,20.1,42.96,18.7,70,1011.08,450,-8.1098,-79.0238
2024-08-11 22:00:00,15.0,31.99,18.7,65,1011.37,450,-8.1098,-79.0238
2024-08-11 23:00:00,23.45,52.32,21.3,77,1013.33,505,-8.1098,-79.0238
2024-08-12 00:00:00,20.52,39.3,18.4,67,1007.52,517,-8.1098,-79.0238
2024-08-12 01:00:00,16.36,26.46,17.3,70,1002.17,586,-8.1098,-79.0238
2024-08-12 02:00:00,20.68,39.2,15.9,66,1009.09,567,-8.1098,-79.0238
2024-08-12 03:00:00,25.89,52.13,20.8,67,1005.9,633,-8.1098,-79.0238
2024-08-12 04:00:00,21.71,53.8,17.8,66,995.27,649,-8.1098,-79.0238
2024-08-12 05:00:00,40.48,88.14,18.0,75,1008.59,645,-8.1098,-79.0238
2024-08-12 06:00:00,23.84,46.77,20.4,65,1005.67,645,-8.1098,-79.0238
2024-08-12 07:00:00,32.88,73.0,18.1,72,1009.37,677,-8.1098,-79.0238
2024-08-12 08:00:00,28.56,66.34,22.2,72,1017.54,606,-8.1098,-79.0238
2024-08-12 09:00:00,35.64,87.85,14.5,69,1009.83,617,-8.1098,-79.0238
2024-08-12 10:00:00,19.38,38.43,21.7,69,1018.95,641,-8.1098,-79.0238
